,name,author,link,lyrics,chords
0,Easy On Me,Adele,https://tabs.ultimate-guitar.com/tab/adele/easy-on-me-chords-3911342,"There ain't no gold in this river
That I've been washing my hands in forever
I know there is hope in these waters
But I can't bring myself to swim
When I am drowning in this silence
Baby, let me in
Go easy    on me, baby
I was still a child
Didn’t get the chance to
Feel the world around me
I had no time to choose
What I chose to do
So go easy on me
There ain't no room
For things to change
When we are both so deeply
Stuck in our ways
You can't deny
How hard I have tried
I changed who I was
To put you both first
But now I give up
Go easy    on me, baby
I was still a child
Didn’t get the chance to
Feel the world around me
I had no time to choose
What I chose to do
So go easy      on me
I had good intentions
And the highest hopes
But I know right now
It probably doesn't even show
Go easy    on me, baby
I was still a child
Didn’t get the chance to
Feel the world around me
I had no time to choose
What I chose to do
So go easy on me
","['C', 'Am7', 'Em', 'Fmaj7', 'G', 'C', 'Am7', 'Em', 'Fmaj7', 'F', 'Fmaj7', 'G', 'C', 'Am7', 'G', 'Em', 'Dm7', 'C', 'Fmaj7', 'G', 'C', 'Am7', 'G', 'Em', 'Dm7', 'C', 'Fmaj7', 'C', 'Am7', 'Em', 'Fmaj7', 'G', 'C', 'Am7', 'Em', 'Fmaj7', 'G', 'C', 'Am7', 'Em', 'Fmaj7', 'Fmaj7', 'G', 'C', 'Am7', 'G', 'Em', 'Dm', 'C', 'Fmaj7', 'C', 'Am7', 'G', 'Em', 'Dm', 'C', 'Fmaj7', 'C', 'Am7', 'Em', 'Fmaj7', 'C', 'Am7', 'Em', 'Fmaj7', 'Fmaj7', 'G', 'C', 'Am7', 'G', 'Em', 'Dm', 'C', 'Fmaj7', 'C', 'Am7', 'G', 'Em', 'Dm', 'C', 'Fmaj7', 'C', 'Am7', 'Em', 'Fmaj7']"
1,Save Your Tears,The Weeknd,https://tabs.ultimate-guitar.com/tab/the-weeknd/save-your-tears-chords-3035397,"Ooh, na na, yeah
  I saw you dancing in a crowded room
You look so happy when I'm not with you
  But then you saw me, caught you by surprise
A single teardrop falling from your eyes
  I don't know why I run away
  I'll make you cry when I run away
  You could've asked me why I broke your heart
You could've told me that you fell apart
  But you walked past me like I wasn't there
And just pretended like you didn't care
  I don't know why I run away
  I'll make you cry when I run away
   Take me back 'cause I wanna stay ay
  Save your tears for another
  Save your tears for another day    
   Save your tears for another day  
   I made you think that I would always stay
  I said some things that I should never say
  Yeah, I broke your heart like someone did to mine
  And now you won't love me for a second time
  I don't know why I run away
Oh girl   I'll make you cry when I run away
   Girl, take me back 'cause I wanna stay ay
  Save your tears for another
   I realize that I'm much too la ate
  And you deserve someone better
Save your tears for another day  (Ooh, yeah)
Save your tears for another day  (Yeah)
  I don't know why I run away
  I'll make you cry when I run away
Save your tears for another day,    oo oo girl (Ah ah ah ah)
I said save your tears for another daay ay ay (Ah ah ah ah)
Save your tears for another day   (Ah ah ah ah)
Save your tears for another day    (Ah ah ah ah ah)
","['C', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'Dm', 'Am', 'F', 'F/G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'Dm', 'Am', 'F', 'G', 'Dm', 'Am', 'F', 'F/G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G', 'C', 'Am', 'Em', 'G']"
2,Blinding Lights,The Weeknd,https://tabs.ultimate-guitar.com/tab/the-weeknd/blinding-lights-chords-2908700,"I've been tryna call
I've been on my own for long enough
Maybe you can show me how to love, maybe
I'm going through withdrawals
You don't even have to do too much
You can turn me on with just a touch, baby
I look around and,   Sin City's cold and empty (oh)
No one's around to judge me (oh)
I said, ooh, I'm blinded by the lights
No I can't sleep until I feel your touch
I said, ooh, I'm drowning in the night
Oh when I'm like this, you're the one I trust (hey, hey, hey)
I'm running out of time
'Cause I can see the sun light up the sky
So I hit the road in overdrive, baby, oh-oh oh-oh oh
   The city's cold and empty (oh)
No one's around to judge me (oh)
I said, ooh, I'm blinded by the lights
No I can't sleep until I feel your touch
I said, ooh, I'm drowning in the night
Oh when I'm like this, you're the one I trust
I'm just walking by to let you know (by to let you know)
I can never say it on the phone (say it on the phone)
Will never let you go this time (ooh)
I said, ooh, I'm blinded by the lights
No I can't sleep until I feel your touch, hey, hey, hey
             Hey, hey, hey
I said, ooh, I'm blinded by the lights
No I can't sleep until I feel your touch
","['Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'G', 'Dm', 'Am', 'C', 'G']"
3,Ghost,Justin Bieber,https://tabs.ultimate-guitar.com/tab/justin-bieber/ghost-chords-3618965,"Youngblood thinks there's always tomorrow
I miss your touch on nights when I'm hollow
I know you crossed the bridge that I can't follow
Since the love that you left is all that I get
I want you to know that
If I can't be close to you
I'll settle for the ghost of you
  I miss you more than life
And if you can't be next to me
Your memory is ecstasy
  I miss you more than life
I miss you more than life
Youngblood thinks there's always tomorrow
I need more time, but time can't be borrowed
I'd leave it all behind if I could follow
Since the love that you left is all that I get
I want you to know that
If I can't be close to you
I'll settle for the ghost of you
  I miss you more than life, yeah
And if you can't be next to me
Your memory is ecstasy
  I miss you more than life
I miss you more than life
If I can't be close to you
I'll settle for the ghost of you
  I miss you more than life
And if you can't be next to me
Your memory is ecstasy
  I miss you more than life
I miss you more than life
","['Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Em', 'F#m', 'G', 'G', 'Bm', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Em', 'F#m', 'G', 'G', 'Bm', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A', 'Bm', 'G', 'D', 'A']"
4,Heat Waves,Glass Animals,https://tabs.ultimate-guitar.com/tab/glass-animals/heat-waves-chords-3226007," (Last night all I think about is you
  Don't stop, baby, you can walk through
  Don't wanna but I think about you
  You know that I'm never gonna do)
  Road shimmer wigglin' the vision
  Heat, heat waves, I’m swimmin' in a mirror
  Road shimmer wigglin' the vision
  Heat, heat waves, I’m swimmin' in a—
  Sometimes all I think about is you
  Late nights in the middle of June
  Heat waves been fakin' me out
  Can’t make you happier now
  Sometimes all I think about is you
  Late nights in the middle of June
  Heat waves been fakin' me out
  Can’t make you happier now
  Usually I put somethin' on TV
  So we never think about you and me
  But today I see our reflections clearly
  In Hollywood, layin' on the screen
  You just need a better life than this
  You need somethin' I can never give
  Fake water all across the road
  It's gone now, the night has come, but
  Sometimes all I think about is you
  Late nights in the middle of June
  Heat waves been fakin' me out
  Can’t make you happier now
You can't fight it, you can't breathe
You say somethin' so lovin', but
  Now I gotta let you go
  You'll be better off in someone new
  I don't wanna be alone
  You know it hurts me too
  You look so broken when you cry
  One more and then I say goodbye
  Sometimes all I think about is you
  Late nights in the middle of June
  Heat waves been fakin' me out
  Can’t make you happier now
  Sometimes all I think about is you
  Late nights in the middle of June
  Heat waves been fakin' me out
  Can’t make you happier now
  I just wanna know what you're dreamin' of
  When you sleep and smile so comfortable
  I just wish that I could give you that
  That look that's perfectly un-sad
  Sometimes all I think about is you
  Late nights in the middle of June
  Heat waves been fakin' me out
  Heat waves been fakin' me out
  Sometimes all I think about is you
  Late nights in the middle of June
  Heat waves been fakin' me out
  Can’t make you happier now
  Sometimes all I think about is you
  Late nights in the middle of June
  Heat waves been fakin' me out
  Can’t make you happier now
  Road shimmer wigglin' the vision
  Heat, heat waves, I’m swimmin' in a mirror
  Road shimmer wigglin' the vision
  Heat, heat waves, I’m swimmin' in a mirror
","['G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'F#', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'E', 'E', 'F#', 'F#', 'G#m', 'G#m', 'B', 'B', 'B', 'B', 'E', 'F#', 'G#m', 'D#', 'E', 'F#', 'G#m', 'B', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#', 'C#m', 'B', 'G#m', 'F#', 'E', 'B', 'G#m', 'F#']"
5,Bam Bam,Camila Cabello,https://tabs.ultimate-guitar.com/tab/camila-cabello/bam-bam-chords-4095289,"You said you hated the ocean, but you're surfin' now
 I said I'd love you for life, but I just sold our house
 We were kids at the start, I guess we're grown-ups now,  mmm
Couldn't ever imagine even havin' doubts
But not everything works out, no
  Now I'm out dancin' with strangers
You could be casually datin'
Damn, it's all changin' so fast
Así es la vida, sí
Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
He's all over me (Goza)
Ba-ra, bam-bam-bam-bam, bam-bam
Ba-ra, bam-bam-bam-bam, bam-bam
Ba-ra, bam-bam-bam-bam, bam-bam
Ba-ra, bam-bam-bam-bam (Así es la vida)
Ba-ra, bam-bam-bam-bam, bam-bam (Uh-huh)
Ba-ra, bam-bam-bam-bam, bam-bam (Eh, eh, uh-huh)
Ba-ra, bam-bam-bam-bam, bam-bam (Uh-huh)
Ba-ra, bam-bam-bam-bam
It's been a hell of a year, thank God we made it out
 Yeah we were riding a wave, and trying not to drown
But underneath, I sorta came around
Where would I be? You're all that I need
 My world, baby, you hold me down
You always hold me down,   but
  I've been a breaker and broken
Every mistake hurts our moments
Wouldn't take anything back
Así es la vida, sí (Así es)
Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
She's all over me (He's all over me)
Ba-ra, bam-bam-bam-bam, bam-bam
Ba-ra, bam-bam-bam-bam, bam-bam
Ba-ra, bam-bam-bam-bam, bam-bam
Ba-ra, bam-bam-bam-bam (Ahí, ahí)
Ba-ra, bam-bam-bam-bam, bam-bam
Ba-ra, bam-bam-bam-bam, bam-bam
Ba-ra, bam-bam-bam-bam, bam-bam
Ba-ra, bam-bam-bam-bam (Pónganle azúcar, mi gente!)
 Y sigue bailando, hey
Y sigue bailando, a-ha
Y sigue bailando
Y sigue bailando (Hey), a-ha (Hay amor en todos lados)
Y sigue bailando
Y sigue bailando (Hey) (Hay amor en todos lados)
Y sigue bailando, woah (Sigue, sigue, sigue bailando)
Así es la vida, sí
Yeah, that's just life, baby
Yeah, love came around and it knocked me down
But I'm back on my feet
Así es la vida, sí
Yeah, that's just life, baby
I was barely standin', but now I'm dancin'
She's all over me (Hey! Hey!)
Now I–, Now I'm dancin' (Ba-ra, bam-bam-bam-bam, bam-bam)
Now I–, Now I'm dancin' (Ba-ra, bam-bam-bam-bam, bam-bam)
Now I–, Now I'm dancin' (Ba-ra, bam-bam-bam-bam, bam-bam)
Keep dancing, yeah (Ba-ra, bam-bam-bam-bam) (Hey! Hey!)
(Ba-ra, bam, bam, bam, bam, bam, bam)
Keep dancing, yeah
Keep dancing, yeah, yeah, yeah, yeah (Ba-ra, bam-bam-bam-bam)
Yeah
","['G', 'D', 'G', 'G', 'D', 'G', 'Em', 'C', 'Em', 'G', 'D', 'G', 'G', 'D', 'G', 'G', 'D', 'G', 'Em', 'C', 'Em', 'G', 'F#', 'Em', 'Bm', 'C', 'D', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Gmaj7', 'Em', 'C', 'D', 'Bm', 'Em', 'G', 'D', 'G', 'G', 'D', 'G', 'Em', 'C', 'Em', 'G', 'D', 'G', 'G', 'D', 'G', 'Em', 'C', 'Em', 'G', 'G', 'F#', 'Em', 'Bm', 'C', 'D', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Gmaj7', 'Em', 'C', 'D', 'Bm', 'Em', 'G', 'C', 'G', 'C', 'G', 'C', 'G', 'C', 'C', 'D', 'G', 'Em', 'C', 'D', 'G', 'Em', 'C', 'D', 'Gmaj7', 'Em', 'C', 'D', 'Bm', 'Em']"
6,At My Worst,Pink Sweat$,https://tabs.ultimate-guitar.com/tab/pink-sweat/at-my-worst-chords-3256316,"Can I call you baby? Can you be my friend?
Can you be my lover up until the very end?
Let me show you love, oh, no pretend
Stick by my side even when the world is caving in, yeah
Oh, oh, oh, don't, don't you worry
I'll be there whenever you want me
I need somebody who can love me at my worst
Know I'm not perfect, but I hope you see my worth
'Cause it's only you, nobody new, I put you first
And for you, girl, I swear I'd do the worst
Ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh
If you stay forever, let me hold your hand
I can fill those places in your heart no one else can
Let me show you love, oh, no pretend, yeah
I'll be right here, baby, you know it's sink or swim
Oh, oh, oh, don't, don't you worry
I'll be there whenever you want me
I need somebody who can love me at my worst
Know I'm not perfect, but I hope you see my worth, yeah
'Cause it's only you, nobody new, I put you first (You first)
And for you, girl, I swear I'd do the worst
Ooh,
ooh-ooh-ooh-ooh-ooh, ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh, ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh
I need somebody who can love me at my worst
Know I'm not perfect, but I hope you see my worth
'Cause it's only you, nobody new, I put you first
And for you, girl, I swear I'd do the worst
","['C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G', 'C', 'Am', 'Dm', 'G']"
7,Leave The Door Open,Silk Sonic,https://tabs.ultimate-guitar.com/tab/silk-sonic/leave-the-door-open-chords-3596177,"| / / / / | / / / / |
| / / / / | / / / / |
What you doin'? (What you doin'?) Where you at? (Where you at?)
Oh, you got plans? (You got plans) Don't say that (Shut your trap)
I'm sippin' wine (Sip, sip) in a robe (Drip, drip)
I look too good (Look too good)To be alone (Woo, woo)
My house clean (House clean), my pool warm (Pool warm)
Just shaved, smooth like a newborn
We should be dancin', romancin'
In the east wing and the west wing of this mansion, what's happenin'?
    I ain't playin' no games
Every word that I say is coming straight from the heart
So if you tryna lay in these arms
I'ma leave the door open 
(I'ma leave the door open)
I'ma leave the door open, girl
(I'ma leave the door open, hopin')
That you feel the way I feel
And you want me like I want you tonight, baby
Tell me that you’re coming through
You're so sweet (So sweet), so tight (So tight)
I won't bite (Ah-ah), unless you like (Unless you like)
If you smoke (What you smoke?) I got the haze (Purple haze)
And if you're hungry, girl, I got filets (Woo)
Ooh, baby, don't keep me waitin'
There's so much love we could be making (Shamone!)
I'm talking kissing, cuddling
Rose petals in the bathtub. Girl, let's jump in, it's bubblin'
I ain't playin' no games
Every word that I say is coming straight from the heart
So if you tryna lay in these arms
I'ma leave the door open 
(I'ma leave the door open)
I'ma leave the door open, girl
(I'ma leave the door open, hopin')
That you feel the way I feel
And you want me like I want you tonight, baby
Tell me that you’re coming through (Ooh, girl)
La-la-laaaa-la-la-la-la (I need you, baby)
La-la-laaaa-la-la-la-la (I gotta see you, baby).....[Key change]
La-la-laaaa-la-la-la-la (Girl, I'm tryna give you this, ah)
Hey, hey, I'ma leave my door open, baby(I'ma leave the door open)
I'ma leave, I'ma leave my door open, girl (I'ma leave the door open, hopin')
And I'm hopin', hopin' that you feel the way I feel
And you want me like I want you tonight, baby
Tell me that you’re coming through (Woo!)
La-la-laaaa-la-la-la-la (Tell me)
Tell me that you're coming through (Woo) (Woo) ( Woo )
La-la-laaaa-la-la-la-la (La-la-la-la-la)
Tell me that you're coming through, Girl, I'm here just waiting for you
Come on over, I'll adore you (I gotta know!)
La-la-laaaaa-la-la-la-la (I'm waiting, waiting, waiting)
Tell me that you're coming through (For you) Girl, I'm here just waiting for you
Come on over, I'll adore you
La-la-laaaa-la-la-la-la ...
","['Fmaj7', 'G/F', 'Em7', 'Am7', 'Fmaj7', 'G/F', 'Em7', 'Am7', 'Fmaj7', 'G/F', 'Em7', 'Am7', 'Ebmaj7', 'Abadd9', 'Abmaj7', 'Gm7', 'Fm7', 'G7sus4', 'Fmaj7', 'G/F', 'Em7', 'Am7', 'Fmaj7', 'G7sus4', 'Cmaj7', 'A7', 'Fmaj7', 'G/F', 'Em7', 'Am7', 'Fmaj7', 'G/F', 'Em7', 'Am7', 'Ebmaj7', 'Abadd9', 'Abmaj7', 'Gm7', 'Fm7', 'G7sus4', 'Fmaj7', 'G/F', 'Em7', 'Am7', 'Fmaj7', 'G7sus4', 'Cmaj7', 'A7', 'Abadd9', 'G7sus4', 'Abadd9', 'G7sus4', 'Gbadd9', 'F7sus4', 'Ab', 'Gbmaj7', 'Ab/Gb', 'Fm7', 'Bbm7', 'Gbmaj7', 'Ab7sus4', 'Dbmaj7', 'Bb7', 'A', 'Ab', 'Dbmaj7', 'Bb7', 'A', 'Ab', 'Dbmaj7', 'Bb7', 'A', 'Ab', 'Dbmaj7', 'Bb7', 'A']"
8,Off My Face,Justin Bieber,https://tabs.ultimate-guitar.com/tab/justin-bieber/off-my-face-chords-3618944,"  One touch and you got me stoned
  Higher than I've ever known
  You call the shots and I follow
  Sun rise but the night still young
  No words, but we speak in tongues
  If you let me, I might say too much
  Your touch blurred my vision
  It's your world, and I'm just in it
Even sober I'm not thinkin' straight
'Cause I'm off my face, in love with you
I'm out my head, so into  you and I don't know how you do it
But I'm forever ruined by you, ooh, ooh, ooh
  Can't sleep 'cause I'm way too buzzed
  Too late, now you're in my blood
  I don't hate the way you keep me up
  Your touch blurred my vision
  It's your world, and I'm just in it
Even sober I'm not thinkin' straight
'Cause I'm off my face, in love with you
I'm out my head, so into  you and I don't know how you do it
But I'm forever ruined by you, ooh, ooh, ooh
Ooh, ooh-ooh
Ooh-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh-ooh
Ooh, ooh-ooh
Ooh-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh-ooh
'Cause I'm off my face, in love with you
I'm out my head, so into  you and I don't know how you do it
But I'm forever ruined by you, ooh, ooh, ooh
By you, ooh, ooh, ooh
","['C', 'E', 'Am', 'G', 'C', 'E', 'Am', 'G', 'C', 'E', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'G', 'F', 'G', 'C', 'E', 'Am', 'G', 'C', 'E', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'G', 'F', 'G', 'Am', 'G/B', 'C', 'C/E', 'F', 'C', 'Am', 'G', 'Am', 'G/B', 'C', 'C/E', 'F', 'C', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'G', 'F', 'G', 'C', 'G/B', 'Am', 'G', 'F', 'G', 'F', 'G']"
9,Halleys Comet,Billie Eilish,https://tabs.ultimate-guitar.com/tab/billie-eilish/halleys-comet-chords-3812012,"I don't want it
And I don't want to want you
But in my dreams, I seem to be more honest
And I must admit you've been in quite a few
Halley's Comet
Comes around more than I do
But you're all it takes for me to break a promise
Silly me to fall in love with you
I haven't slept since Sunday
Midnight for me is 3AM for you-u
But my sleepless nights are better
With you than nights could ever be alone, ooh, ooh-ooh, ooh
I was good at feeling nothin', now I'm hopeless
What a drag to love you like I do, ooh-ooh, ooh, ooh, ooh, ooh
Ooh-ooh-ooh, ooh, ooh-ooh, ooh-ooh
I've been loved before, but right now in this moment
I feel more and more likе I was made for you
     For you
I'm sitting in my brother's room
  Haven't slеpt in a week, or two, or two
I think I might have fallen in love
What am I to do?
","['G', 'B7', 'Em', 'C', 'G', 'D', 'C', 'B7', 'Em', 'A', 'C', 'Cm', 'G', 'G', 'B7', 'Em', 'C', 'G', 'D', 'C', 'B7', 'Em', 'A', 'C', 'Cm', 'G', 'G', 'B7', 'C', 'G', 'D', 'G', 'B7', 'C', 'G', 'D', 'C', 'B7', 'Em', 'A', 'C', 'Cm', 'G', 'B7', 'Em', 'C', 'G', 'D', 'C', 'B7', 'Em', 'A', 'C', 'Cm', 'G', 'C', 'Cm', 'G', 'Gm', 'C', 'F', 'Dm', 'Gm', 'C', 'F', 'Dm', 'Gm', 'C', 'F', 'Dm', 'Gm', 'C', 'Fmaj7']"
